title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable ocnBgchem.intppnano.tavg-u-hxy-sea.mon.GLB (Omon.intppnano),1479,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1479,mon ocnBgchem,intppnano_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_nanophytoplankton,Not present,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated total primary (organic carbon) production by nanophytoplankton.,longitude latitude time,mon,Net Primary Organic Carbon Production by Nanophytoplankton,ocnBgchem,,,GLB,mol m-2 s-1,New,,,,,,
Variable ocnBgchem.intppmisc.tavg-u-hxy-sea.mon.GLB (Omon.intppmisc),1478,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1478,mon ocnBgchem CMIP6 UKESM1,intppmisc_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_miscellaneous_phytoplankton,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated total primary (organic carbon) production by other phytoplankton components alone,longitude latitude time,mon,Net Primary Organic Carbon Production by Other Phytoplankton,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",GLB,mol m-2 s-1,CMIP6 CMOR variable,,,PRN * C_TO_N_RATIO * 1e-3 / SECONDS_IN_DAY,PRN * C_TO_N_RATIO * 1e-3 / SECONDS_IN_DAY,,mmol m-2 d-1
Variable ocnBgchem.intppdiaz.tavg-u-hxy-sea.mon.GLB (Omon.intppdiaz),1477,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1477,mon ocnBgchem CMIP6 do-not-produce,intppdiaz_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_diazotrophic_phytoplankton,"""standard_name"" was ""net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_diazotrophs"";",area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated primary (organic carbon) production by the diazotrophs alone,longitude latitude time,mon,Net Primary Mole Productivity of Carbon by Diazotrophs,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",GLB,mol m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.intppdiat.tavg-u-hxy-sea.mon.GLB (Omon.intppdiat),1476,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1476,mon ocnBgchem CMIP6 UKESM1,intppdiat_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_diatoms,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated primary (organic carbon) production by the diatom phytoplankton component alone,longitude latitude time,mon,Net Primary Organic Carbon Production by Diatoms,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",GLB,mol m-2 s-1,CMIP6 CMOR variable,,,PRD * C_TO_N_RATIO * 1e-3 / SECONDS_IN_DAY,PRD * C_TO_N_RATIO * 1e-3 / SECONDS_IN_DAY,,mmol m-2 d-1
Variable ocnBgchem.intppcalc.tavg-u-hxy-sea.mon.GLB (Omon.intppcalc),1475,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1475,mon ocnBgchem CMIP6 do-not-produce,intppcalc_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_calcareous_phytoplankton,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated primary (organic carbon) production by the calcareous phytoplankton component alone,longitude latitude time,mon,Net Primary Mole Productivity of Carbon by Calcareous Phytoplankton,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",GLB,mol m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.intpp.tavg-u-hxy-sea.mon.GLB (Omon.intpp),1474,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1474,mon ocnBgchem CMIP6 UKESM1,intpp_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_phytoplankton,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,"Vertically integrated total primary (organic carbon) production by phytoplankton. This should equal the sum of intpdiat+intpphymisc, but those individual components may be unavailable in some models.",longitude latitude time,mon,Primary Organic Carbon Production by All Types of Phytoplankton,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",GLB,mol m-2 s-1,CMIP6 CMOR variable,,,(PRN + PRD) * C_TO_N_RATIO * 1e-3 / SECONDS_IN_DAY,(PRN + PRD) * C_TO_N_RATIO * 1e-3 / SECONDS_IN_DAY,,mmol m-2 d-1
Variable ocnBgchem.intpoc.tavg-u-hxy-sea.mon.30S-90S (Omon.intpoc),1473,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1473,mon ocnBgchem CMIP6 UKESM1,intpoc_tavg-u-hxy-sea,ocean_mass_content_of_particulate_organic_matter_expressed_as_carbon,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated POC,longitude latitude time,mon,Particulate Organic Carbon Content,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,kg m-2,CMIP6 CMOR variable,,,(((INT_PN + INT_PD) * C_TO_N_RATIO) + ((INT_ZMI + INT_ZME) * C_TO_N_RATIO_ZOO) + INT_DTC) * ATOMIC_MASS_OF_C,,,mg m-2
Variable ocnBgchem.intpn2.tavg-u-hxy-sea.mon.30S-90S (Omon.intpn2),1472,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1472,mon ocnBgchem CMIP6 do-not-produce,intpn2_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_elemental_nitrogen_due_to_fixation,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated nitrogen fixation,longitude latitude time,mon,Nitrogen Fixation Rate in Ocean,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,mol m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.intpcalcite.tavg-u-hxy-sea.mon.30S-90S (Omon.intpcalcite),1471,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1471,mon ocnBgchem CMIP6 UKESM1,intpcalcite_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_calcite_expressed_as_carbon_due_to_biological_production,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated calcite production,longitude latitude time,mon,Calcite Production,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,mol m-2 s-1,CMIP6 CMOR variable,,,FASTCA,FASTCA,,mmol m-2 d-1
Variable ocnBgchem.intpbsi.tavg-u-hxy-sea.mon.30S-90S (Omon.intpbsi),1470,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1470,mon ocnBgchem CMIP6 UKESM1,intpbsi_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_silicon_due_to_biological_production,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated biogenic silica production,longitude latitude time,mon,Silicon Production,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,mol m-2 s-1,CMIP6 CMOR variable,,,OPAL,OPAL,,mmol m-2 d-1
Variable ocnBgchem.intpbp.tavg-u-hxy-sea.mon.30S-90S (Omon.intpbp),1469,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1469,mon ocnBgchem CMIP6 UKESM1,intpbp_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_phosphorus_due_to_biological_production,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated biogenic phosphorus production,longitude latitude time,mon,Phosphorus Production,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,mol m-2 s-1,CMIP6 CMOR variable,,,(PRN + PRD) * P_TO_N_RATIO,(PRN + PRD) * P_TO_N_RATIO,,mmol m-2 d-1
Variable ocnBgchem.intpbn.tavg-u-hxy-sea.mon.30S-90S (Omon.intpbn),1468,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1468,mon ocnBgchem CMIP6 UKESM1,intpbn_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_nitrogen_due_to_biological_production,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated biogenic nitrogen production,longitude latitude time,mon,Nitrogen Production,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,mol m-2 s-1,CMIP6 CMOR variable,,,PRN + PRD,PRN + PRD,,mmol m-2 d-1
Variable ocnBgchem.intpbfe.tavg-u-hxy-sea.mon.30S-90S (Omon.intpbfe),1467,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1467,mon ocnBgchem CMIP6 UKESM1,intpbfe_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_iron_due_to_biological_production,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated biogenic iron production,longitude latitude time,mon,Iron Production,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,mol m-2 s-1,CMIP6 CMOR variable,,,(PRN + PRD) * FE_TO_N_RATIO,(PRN + PRD) * FE_TO_N_RATIO,,mmol m-2 d-1
Variable ocnBgchem.intparag.tavg-u-hxy-sea.mon.30S-90S (Omon.intparag),1466,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1466,mon ocnBgchem CMIP6 do-not-produce,intparag_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_aragonite_expressed_as_carbon_due_to_biological_production,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated aragonite production,longitude latitude time,mon,Aragonite Production,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,mol m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.intdoc.tavg-u-hxy-sea.mon.30S-90S (Omon.intdoc),1465,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1465,mon ocnBgchem CMIP6 do-not-produce,intdoc_tavg-u-hxy-sea,ocean_mass_content_of_dissolved_organic_carbon,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated DOC (explicit pools only),longitude latitude time,mon,Dissolved Organic Carbon Content,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,kg m-2,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.intdic.tavg-u-hxy-sea.mon.30S-90S (Omon.intdic),1464,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1464,mon ocnBgchem CMIP6 UKESM1,intdic_tavg-u-hxy-sea,ocean_mass_content_of_dissolved_inorganic_carbon,,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Vertically integrated DIC,longitude latitude time,mon,Dissolved Inorganic Carbon Content,ocnBgchem,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where sea depth: sum where sea time: mean CMIP7:area: mean where sea depth: sum where sea (over entire ocean column) time: mean,",30S-90S,kg m-2,CMIP6 CMOR variable,,,INTDISSIC * ATOMIC_MASS_OF_C,INTDISSIC * ATOMIC_MASS_OF_C,,mg m-2
Variable ocnBgchem.icfriver.tavg-u-hxy-sea.mon.GLB (Omon.icfriver),1463,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1463,mon ocnBgchem CMIP6 do-not-produce,icfriver_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_inorganic_carbon_due_to_runoff_and_sediment_dissolution,,area: areacello,area: mean where sea time: mean,Inorganic Carbon supply to ocean through runoff (separate from gas exchange),longitude latitude time,mon,Flux of Inorganic Carbon into Ocean Surface by Runoff,ocnBgchem,,CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time depth0m CMIP7:longitude latitude time,GLB,mol m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.graz.tavg-ol-hxy-sea.mon.GLB (Omon.graz),1440,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1440,mon ocnBgchem CMIP6 UKESM1,graz_tavg-ol-hxy-sea,tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_grazing_of_phytoplankton,,area: areacello volume: volcello,area: mean where sea time: mean,Total grazing of phytoplankton by zooplankton defined as tendency of moles of carbon per cubic metre.,longitude latitude olevel time,mon,Total Grazing of Phytoplankton by Zooplankton,ocnBgchem,,,GLB,mol m-3 s-1,CMIP6 CMOR variable,,,(MIGRAZP3 + MEGRAZP3) * C_TO_N_RATIO,(MIGRAZP3 + MEGRAZP3) * C_TO_N_RATIO,,mmol m-3 d-1
Variable ocnBgchem.fsn.tavg-u-hxy-sea.mon.GLB (Omon.fsn),1439,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1439,mon ocnBgchem CMIP6 do-not-produce,fsn_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_elemental_nitrogen_due_to_deposition_and_fixation_and_runoff,,area: areacello,area: mean where sea time: mean,"Flux of nitrogen into the ocean due to deposition (sum of dry and wet deposition), fixation (the production of ammonia from nitrogen gas by diazotrophs) and runoff (liquid water which drains from land).",longitude latitude time,mon,Surface Downward Net Flux of Nitrogen,ocnBgchem,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time depth0m CMIP7:longitude latitude time,",GLB,mol m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.fsfe.tavg-u-hxy-sea.mon.GLB (Omon.fsfe),1437,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1437,mon ocnBgchem CMIP6 UKESM1,fsfe_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_iron_due_to_deposition_and_runoff_and_sediment_dissolution,,area: areacello,area: mean where sea time: mean,"Iron supply through deposition flux onto sea surface, runoff, coasts, sediments, etc",longitude latitude time,mon,Surface Downward Net Flux of Iron,ocnBgchem,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time depth0m CMIP7:longitude latitude time,",GLB,mol m-2 s-1,CMIP6 CMOR variable,,,AEOLIAN + BENTHIC,AEOLIAN + BENTHIC,,mmol m-2 d-1
Variable ocnBgchem.froc.tavg-u-hxy-sea.mon.GLB (Omon.froc),1436,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1436,mon ocnBgchem CMIP6 UKESM1,froc_tavg-u-hxy-sea,minus_tendency_of_ocean_mole_content_of_organic_carbon_due_to_sedimentation,"""dimensions"" was ""longitude latitude time"";",area: areacello,area: mean where sea time: mean,Organic Carbon loss to sediments,longitude latitude time,mon,Downward Organic Carbon Flux at Ocean Bottom,ocnBgchem,,Variable value should be reported as the flux exiting the bottom of the deepest ocean layer.,GLB,mol m-2 s-1,CMIP6 CMOR variable,,,IBEN_C,IBEN_C,,mmol m-2 d-1
Variable ocnBgchem.frn.tavg-u-hxy-sea.mon.GLB (Omon.frn),1435,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1435,mon ocnBgchem CMIP6 do-not-produce,frn_tavg-u-hxy-sea,minus_tendency_of_ocean_mole_content_of_elemental_nitrogen_due_to_denitrification_and_sedimentation,"""comment"" was ""'Content' indicates a quantity per unit area. The specification of a physical process by the phrase due_to_process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. 'Denitrification' is the conversion of nitrate into gaseous compounds such as nitric oxide, nitrous oxide and molecular nitrogen which are then emitted to the atmosphere. 'Sedimentation' is the sinking of particulate matter to the floor of a body of water. 'tendency_of_X' means derivative of X with respect to time."";",area: areacello,area: mean where sea time: mean,"""Content"" indicates a quantity per unit area. The specification of a physical process by the phrase due_to_process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. 'Denitrification' is the conversion of nitrate into gaseous compounds such as nitric oxide, nitrous oxide and molecular nitrogen which are then emitted to the atmosphere. 'Sedimentation' is the sinking of particulate matter to the floor of a body of water. ""tendency_of_X"" means derivative of X with respect to time.",longitude latitude time,mon,Nitrogen Loss to Sediments and Through Denitrification,ocnBgchem,,,GLB,mol m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.fric.tavg-u-hxy-sea.mon.GLB (Omon.fric),1433,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1433,mon ocnBgchem CMIP6 UKESM1,fric_tavg-u-hxy-sea,minus_tendency_of_ocean_mole_content_of_inorganic_carbon_due_to_sedimentation,"""dimensions"" was ""longitude latitude time"";",area: areacello,area: mean where sea time: mean,Inorganic Carbon loss to sediments,longitude latitude time,mon,Downward Inorganic Carbon Flux at Ocean Bottom,ocnBgchem,,Variable value should be reported as the flux exiting the bottom of the deepest ocean layer.,GLB,mol m-2 s-1,CMIP6 CMOR variable,,,IBEN_CA,IBEN_CA,,mmol m-2 d-1
Variable ocnBgchem.frfe.tavg-u-hxy-sea.mon.GLB (Omon.frfe),1432,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1432,mon ocnBgchem CMIP6,frfe_tavg-u-hxy-sea,minus_tendency_of_ocean_mole_content_of_iron_due_to_sedimentation,"""comment"" was ""'Content' indicates a quantity per unit area. The specification of a physical process by the phrase due_to_process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. 'tendency_of_X' means derivative of X with respect to time."";",area: areacello,area: mean where sea time: mean,"""Content"" indicates a quantity per unit area. The specification of a physical process by the phrase due_to_process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""tendency_of_X"" means derivative of X with respect to time.",longitude latitude time,mon,Iron Loss to Sediments,ocnBgchem,,,GLB,mol m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.fgdms.tavg-u-hxy-sea.mon.GLB (Omon.fgdms),1429,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1429,mon ocnBgchem CMIP6 UKESM1 HadGEM3-GC31 approved,fgdms_tavg-u-hxy-sea,surface_upward_mole_flux_of_dimethyl_sulfide,"""dimensions"" was ""longitude latitude time depth0m"";",area: areacello,area: mean where sea time: mean,Gas exchange flux of DMS (positive into atmosphere),longitude latitude time,mon,Surface Upward Flux of DMS,ocnBgchem,up,,GLB,mol m-2 s-1,CMIP6 CMOR variable,"calc_fgdms(m01s00i505, m01s50i214[lbproc=128] / MOLECULAR_MASS_OF_DMS )","calc_fgdms(m01s00i505, m01s50i214[lbproc=128] / MOLECULAR_MASS_OF_DMS )","calc_fgdms(m01s00i505, m01s50i214[lbproc=128] / MOLECULAR_MASS_OF_DMS )","calc_fgdms(m01s00i505, m01s50i214[lbproc=128] / MOLECULAR_MASS_OF_DMS )",,kmol m-2 s-1
Variable ocnBgchem.fgco2.tavg-u-hxy-sea.mon.GLB (Omon.fgco2),1428,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1428,mon ocnBgchem CMIP6 UKESM1,fgco2_tavg-u-hxy-sea,surface_downward_mass_flux_of_carbon_dioxide_expressed_as_carbon,"""dimensions"" was ""longitude latitude time depth0m"";",area: areacello,area: mean where sea time: mean,Gas exchange flux of CO2 (positive into ocean),longitude latitude time,mon,Surface Downward Mass Flux of Carbon as CO2 [kgC m-2 s-1],ocnBgchem,down,,GLB,kg m-2 s-1,CMIP6 CMOR variable,,,CO2FLUX * ATOMIC_MASS_OF_C,CO2FLUX * ATOMIC_MASS_OF_C,,mg m-2 d-1
Variable ocnBgchem.fg14co2abio.tavg-u-hxy-sea.mon.GLB (Omon.fg14co2abio),1427,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1427,mon ocnBgchem CMIP6 do-not-produce,fg14co2abio_tavg-u-hxy-sea,surface_downward_mass_flux_of_14C_dioxide_abiotic_analogue_expressed_as_carbon,"""dimensions"" was ""longitude latitude time depth0m"";",area: areacello,area: mean where sea time: mean,Gas exchange flux of abiotic 14CO2 (positive into ocean),longitude latitude time,mon,Surface Downward Mass Flux of Carbon-14 as Abiotic 14CO2 [kgC m-2 s-1],ocnBgchem,down,,GLB,kg m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.fg13co2.tavg-u-hxy-sea.mon.GLB (Omon.fg13co2),1426,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1426,mon ocnBgchem CMIP6 do-not-produce,fg13co2_tavg-u-hxy-sea,surface_downward_mass_flux_of_13C_dioxide_abiotic_analogue_expressed_as_13C,"""dimensions"" was ""longitude latitude time depth0m""; ; ""comment"" was ""Gas exchange flux of carbon-13 as CO2 (positive into ocean)"";",area: areacello,area: mean where sea time: mean,Gas exchange flux of abiotic 13CO2 (positive into ocean),longitude latitude time,mon,Surface Downward Mass Flux of Carbon-13 as 13CO2 [kgC m-2 s-1],ocnBgchem,down,,GLB,kg m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocnBgchem.expsiob.tavg-u-hxy-sea.mon.GLB (Omon.expsiob),1425,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1425,mon ocnBgchem,expsiob_tavg-u-hxy-sea,sinking_mole_flux_of_particulate_silicon_in_sea_water,Not present,area: areacello,area: mean where sea time: mean,Downward sinking flux of particulate silicon at seafloor,longitude latitude time seafloor,mon,Sinking Flux of Particulate Silicon Reaching the Ocean Bottom,ocnBgchem,down,Variable value should be reported as the flux exiting the bottom of the deepest ocean layer,GLB,mol m-2 s-1,New,,,IBEN_SI,IBEN_SI,,
Variable ocnBgchem.exppob.tavg-u-hxy-sea.mon.GLB (Omon.exppob),1424,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1424,mon ocnBgchem,exppob_tavg-u-hxy-sea,sinking_mole_flux_of_particulate_organic_phosphorus_in_sea_water,Not present,area: areacello,area: mean where sea time: mean,Downward sinking flux of particulate organic phosphorus at seafloor,longitude latitude time seafloor,mon,Sinking Flux of Particulate Organic Phosphorus Reaching the Ocean Bottom,ocnBgchem,down,Variable value should be reported as the flux exiting the bottom of the deepest ocean layer,GLB,mol m-2 s-1,New,,,IBEN_N * P_TO_N_RATIO,IBEN_N * P_TO_N_RATIO,,
Variable ocnBgchem.expnob.tavg-u-hxy-sea.mon.GLB (Omon.expnob),1423,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1423,mon ocnBgchem,expnob_tavg-u-hxy-sea,sinking_mole_flux_of_particulate_organic_nitrogen_in_sea_water,Not present,area: areacello,area: mean where sea time: mean,Downward sinking flux of particulate organic nitrogen at seafloor,longitude latitude time seafloor,mon,Sinking Flux of Particulate Organic Nitrogen Reaching the Ocean Bottom,ocnBgchem,down,Variable value should be reported as the flux exiting the bottom of the deepest ocean layer,GLB,mol m-2 s-1,New,,,IBEN_N,IBEN_N,,
Variable ocnBgchem.expfeob.tavg-u-hxy-sea.mon.GLB (Omon.expfeob),1422,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1422,mon ocnBgchem,expfeob_tavg-u-hxy-sea,sinking_mole_flux_of_particulate_iron_in_sea_water,Not present,area: areacello,area: mean where sea time: mean,Downward sinking flux of particulate iron at seafloor,longitude latitude time seafloor,mon,Sinking Flux of Particulate Iron Reaching the Ocean Bottom,ocnBgchem,down,Variable value should be reported as the flux exiting the bottom of the deepest ocean layer,GLB,mol m-2 s-1,New,,,IBEN_FE,IBEN_FE,,
Variable ocnBgchem.expcob.tavg-u-hxy-sea.mon.GLB (Omon.expcob),1421,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1421,mon ocnBgchem,expcob_tavg-u-hxy-sea,sinking_mole_flux_of_particulate_organic_matter_expressed_as_carbon_in_sea_water,Not present,area: areacello,area: mean where sea time: mean,Downward sinking flux of particulate organic carbon at seafloor,longitude latitude time seafloor,mon,Sinking Flux of Particulate Organic Carbon Reaching the Ocean Bottom,ocnBgchem,down,Variable value should be reported as the flux exiting the bottom of the deepest ocean layer,GLB,mol m-2 s-1,New,,,IBEN_C,IBEN_C,,
Variable ocnBgchem.expcalcob.tavg-u-hxy-sea.mon.GLB (Omon.expcalcob),1420,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1420,mon ocnBgchem,expcalcob_tavg-u-hxy-sea,sinking_mole_flux_of_calcite_expressed_as_carbon_in_sea_water,Not present,area: areacello,area: mean where sea time: mean,Downward sinking flux of calcite at seafloor,longitude latitude time seafloor,mon,Sinking Flux of Calcite Reaching the Ocean Bottom,ocnBgchem,down,Variable value should be reported as the flux exiting the bottom of the deepest ocean layer,GLB,mol m-2 s-1,New,,,IBEN_CA,IBEN_CA,,
Variable ocnBgchem.expc.tavg-ol-hxy-sea.mon.GLB (Omon.expc),1419,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1419,mon ocnBgchem CMIP6 UKESM1,expc_tavg-ol-hxy-sea,sinking_mole_flux_of_particulate_organic_matter_expressed_as_carbon_in_sea_water,,area: areacello volume: volcello,area: mean where sea time: mean,Downward flux of particulate organic carbon,longitude latitude olevel time,mon,Downward Flux of Particulate Organic Carbon,ocnBgchem,down,Those who wish to record vertical velocities and vertical fluxes on ocean half-levels may do so. If using CMOR3 you will be required to specify artificial bounds (e.g. located at full model levels) to avoid an error exit.,GLB,mol m-2 s-1,CMIP6 CMOR variable,,,EXPC3,EXPC3,,mmol m-2 d-1
Variable ocnBgchem.exparagob.tavg-u-hxy-sea.mon.GLB (Omon.exparagob),1418,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1418,mon ocnBgchem do-not-produce,exparagob_tavg-u-hxy-sea,sinking_mole_flux_of_aragonite_expressed_as_carbon_in_sea_water,Not present,area: areacello,area: mean where sea time: mean,Downward sinking flux of aragonite at seafloor,longitude latitude time,mon,Sinking Flux of Aragonite Reaching the Ocean Bottom,ocnBgchem,down,Variable value should be reported as the flux exiting the bottom of the deepest ocean layer,GLB,mol m-2 s-1,New,,,,,,
