title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable ocean.basin.ti-u-hxy-u.fx.glb (Ofx.basin),1362,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1362,fx ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,basin_ti-u-hxy-u,region,,area: areacello,area: mean,A variable with the standard name of region contains strings which indicate geographical regions. These strings must be chosen from the standard region list.,longitude latitude,fx,Region Selection Index,ocean,,A variable with the standard name of region contains either strings which indicate a geographical region or flags which can be translated to strings using flag_values and flag_meanings attributes. These strings are standardised. Values must be taken from the CF standard region list. Report on the same grid as the temperature field. CHANGE: Flag values and meanings are in dedicated fields 'Flag values' and 'Flag meanings'. ISSUE: may not be easily machine processed.,glb,1,CMIP6 CMOR variable,basin,basin,basin,basin,,1
Variable ocean.areacello.ti-u-hxy-u.fx.glb (Ofx.areacello),1361,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1361,fx ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,areacello_ti-u-hxy-u,cell_area,"""comment"" was ""Horizontal area of ocean grid cells"";",,area: sum,"Cell areas for any grid used to report ocean variables and variables which are requested as used on the model ocean grid (e.g. hfsso, which is a downward heat flux from the atmosphere interpolated onto the ocean grid). These cell areas should be defined to enable exact calculation of global integrals (e.g., of vertical fluxes of energy at the surface and top of the atmosphere).",longitude latitude,fx,Grid-Cell Area for Ocean Variables,ocean,,"For oceans with more than 1 mesh (e.g., staggered grids), report areas that apply to surface vertical fluxes of energy.",glb,m2,CMIP6 CMOR variable,areacello,areacello,areacello,areacello,,m2
Variable ocean.zos.tavg-u-hxy-sea.day.glb (Oday.zos),1348,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1348,day ocean BCV approved,zos_tavg-u-hxy-sea,sea_surface_height_above_geoid,Not present,area: areacello,area: mean where sea time: mean,"This is the effective dynamic sea level, so should have zero global area mean. zos is the effective sea level as if sea ice (and snow) at a grid cell were converted to liquid seawater (Campin et al., 2008). For OMIP, do _not _record inverse barometer responses from sea-ice (and snow) loading in zos. See (Griffies et al, 2016, https://doi.org/10.5194/gmd-9-3231-2016).",longitude latitude time,day,Sea Surface Height Above Geoid,ocean,,"Evaluated at the upper boundary of the liquid ocean, including at the lower boundary of sea-ice and floating ice shelves.; The effective dynamic sea level as if sea ice (and snow) at a grid cell were converted to liquid seawater. The liquid-water equivalent sea surface which the liquid would have if the ice were replaced by an equal mass of sea water of the density of the surface water in its vicinity. Inverse barometer responses from sea-ice (and snow) loading are removed using equation H3 of Griffies et al, 2016 (<https://doi.org/10.5194/gmd-9-3231-2016>). zos is a dynamic sea level should have zero global area mean.; Ocean dynamic sea level is defined by Gregory et al. (2019: [doi.org/10.1007/s10712-019-09525-z](https://airtable.com/appqRFkdpwAitEZNY/tblxLKbWgySWunrpw/doi.org/10.1007/s10712-019-09525-z) )",glb,m,New,zos,zos,zos,zos,,m
Variable ocean.tos.tavg-u-hxy-sea.day.glb (Oday.tos),1340,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1340,day ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tos_tavg-u-hxy-sea,sea_surface_temperature,"""comment"" was ""Temperature of upper boundary of the liquid ocean, including temperatures below sea-ice and floating ice shelves."";",area: areacello,area: mean where sea time: mean,"This may differ from ""surface temperature"" in regions of sea ice or floating ice shelves. For models using conservative temperature as the prognostic field, they should report the top ocean layer as surface potential temperature, which is the same as surface in situ temperature.",longitude latitude time,day,Sea Surface Temperature,ocean,,"Report on the ocean horizontal native grid.; Evaluated at the upper boundary of the liquid ocean, including at the lower boundary of sea-ice and floating ice shelves.",glb,degC,CMIP6 CMOR variable,tos,tos,tos,tos,,degC
Variable ocean.sos.tavg-u-hxy-sea.day.glb (Oday.sos),1338,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1338,day ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,sos_tavg-u-hxy-sea,sea_surface_salinity,"""units"" was ""0.001""; ; ""comment"" was ""Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand. "";",area: areacello,area: mean where sea time: mean,"Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand.",longitude latitude time,day,Sea Surface Salinity,ocean,,"Report on the ocean horizontal native grid. CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:0.001 CMIP7:1E-03,; Evaluated at the upper boundary of the liquid ocean, including at the lower boundary of sea-ice and floating ice shelves.",glb,1E-03,CMIP6 CMOR variable,sos,sos,sos,sos,,1e-3
Variable land.mrsol.tavg-d10cm-hxy-lnd.mon.glb (Lmon.mrsos),1294,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1294,mon land CMIP6 UKESM1 HadGEM3-GC31 BCV approved,mrsol_tavg-d10cm-hxy-lnd,mass_content_of_water_in_soil_layer,"""comment"" was ""The mass of water in all phases in the upper 10cm of the soil layer."";",area: areacella,area: mean where land time: mean,the mass of water in all phases in a thin surface soil layer.,longitude latitude time sdepth10cm,mon,Moisture in Upper Portion of Soil Column,land,,"integrate over uppermost 10 cm. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time sdepth1 CMIP7:longitude latitude time sdepth10cm,",glb,kg m-2,CMIP6 CMOR variable,"m01s08i223[blev=0.05, lbproc=128]","m01s08i223[blev=0.05, lbproc=128]","m01s08i223[blev=0.05, lbproc=128]","m01s08i223[blev=0.05, lbproc=128]",,kg m-2
Variable land.mrso.tavg-u-hxy-lnd.mon.glb (Lmon.mrso),1293,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1293,mon land CMIP6 UKESM1 HadGEM3-GC31 BCV approved,mrso_tavg-u-hxy-lnd,mass_content_of_water_in_soil,,area: areacella,area: mean where land time: mean,the mass per unit area (summed over all soil layers) of water in all phases.,longitude latitude time,mon,Total Soil Moisture Content,land,,,glb,kg m-2,CMIP6 CMOR variable,level_sum(m01s08i223[lbproc=128]),level_sum(m01s08i223[lbproc=128]),level_sum(m01s08i223[lbproc=128]),level_sum(m01s08i223[lbproc=128]),,kg m-2
Variable land.mrros.tavg-u-hxy-lnd.mon.glb (Lmon.mrros),1292,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1292,mon land CMIP6 UKESM1 HadGEM3-GC31 BCV approved,mrros_tavg-u-hxy-lnd,surface_runoff_flux,"""comment"" was ""The total surface run off leaving the land portion of the grid cell (excluding drainage through the base of the soil model)."";",area: areacella,area: mean where land time: mean,the total surface runoff leaving the land portion of the grid cell.,longitude latitude time,mon,Surface Runoff,land,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s08i234[lbproc=128],m01s08i234[lbproc=128],m01s08i234[lbproc=128],m01s08i234[lbproc=128],,kg m-2 s-1
Variable land.mrro.tavg-u-hxy-lnd.mon.glb (Lmon.mrro),1291,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1291,mon land CMIP6 UKESM1 HadGEM3-GC31 BCV approved,mrro_tavg-u-hxy-lnd,runoff_flux,"""comment"" was ""The total run-off (including drainage through the base of the soil model) per unit area leaving the land portion of the grid cell."";",area: areacella,area: mean where land time: mean,"the total runoff (including ""drainage"" through the base of the soil model) leaving the land portion of the grid cell.",longitude latitude time,mon,Total Runoff,land,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s08i234[lbproc=128] + m01s08i235[lbproc=128],m01s08i234[lbproc=128] + m01s08i235[lbproc=128],m01s08i234[lbproc=128] + m01s08i235[lbproc=128],m01s08i234[lbproc=128] + m01s08i235[lbproc=128],,kg m-2 s-1
Variable landIce.mrfso.tavg-u-hxy-lnd.mon.glb (Lmon.mrfso),1290,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1290,mon landIce CMIP6 UKESM1 HadGEM3-GC31 BCV approved,mrfso_tavg-u-hxy-lnd,soil_frozen_water_content,"""modeling_realm"" was ""land landIce""; ; ""comment"" was ""The mass per unit area (summed over all model layers) of frozen water."";",area: areacella,area: mean where land time: mean,the mass (summed over all all layers) of frozen water.,longitude latitude time,mon,Soil Frozen Water Content,landIce land,,,glb,kg m-2,CMIP6 CMOR variable,level_sum(m01s08i223[lbproc=128] * m01s08i230[lbproc=128] / (m01s08i230[lbproc=128] + m01s08i229[lbproc=128])),level_sum(m01s08i223[lbproc=128] * m01s08i230[lbproc=128] / (m01s08i230[lbproc=128] + m01s08i229[lbproc=128])),level_sum(m01s08i223[lbproc=128] * m01s08i230[lbproc=128] / (m01s08i230[lbproc=128] + m01s08i229[lbproc=128])),level_sum(m01s08i223[lbproc=128] * m01s08i230[lbproc=128] / (m01s08i230[lbproc=128] + m01s08i229[lbproc=128])),,kg m-2
Variable land.lai.tavg-u-hxy-lnd.mon.glb (Lmon.lai),1288,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1288,mon land CMIP6 UKESM1 HadGEM3-GC31 BCV approved,lai_tavg-u-hxy-lnd,leaf_area_index,,area: areacella,area: mean where land time: mean,A ratio obtained by dividing the total upper leaf surface area of vegetation by the (horizontal) surface area of the land on which it grows.,longitude latitude time,mon,Leaf Area Index,land,,"Note that if this variable is independent of time, it should be stored only for a single time (user choice).",glb,1,CMIP6 CMOR variable,"land_class_mean(m01s19i014[lbtim_ia=240,lbproc=128], m01s19i013[lbtim_ia=240,lbproc=128], land_class='veg')","land_class_mean(m01s19i014[lbtim_ia=240,lbproc=128], m01s19i013[lbtim_ia=240,lbproc=128], land_class='veg')","land_class_mean(m01s19i014[lbtim_ia=240,lbproc=128], m01s19i013[lbtim_ia=240,lbproc=128], land_class='veg')","land_class_mean(m01s19i014[lbtim_ia=240,lbproc=128], m01s19i013[lbtim_ia=240,lbproc=128], land_class='veg')",,1
Variable land.evspsblveg.tavg-u-hxy-lnd.mon.glb (Lmon.evspsblveg),1280,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1280,mon land CMIP6 UKESM1 HadGEM3-GC31 BCV approved,evspsblveg_tavg-u-hxy-lnd,water_evaporation_flux_from_canopy,"""comment"" was ""The canopy evaporation and sublimation (if present in model); may include dew formation as a negative flux."";",area: areacella,area: mean where land time: mean,the canopy evaporation+sublimation (if present in model).,longitude latitude time,mon,Evaporation from Canopy,land,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s03i297[lbproc=128],m01s03i297[lbproc=128],m01s03i297[lbproc=128],m01s03i297[lbproc=128],,kg m-2 s-1
Variable land.evspsblsoi.tavg-u-hxy-lnd.mon.glb (Lmon.evspsblsoi),1279,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1279,mon land CMIP6 UKESM1 HadGEM3-GC31 BCV approved,evspsblsoi_tavg-u-hxy-lnd,water_evaporation_flux_from_soil,"""comment"" was ""Water evaporation from soil (including sublimation)."";",area: areacella,area: mean where land time: mean,includes sublimation.,longitude latitude time,mon,Water Evaporation from Soil,land,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s03i296[lbproc=128] + m01s03i298[lbproc=128] - m01s03i539[lbproc=128],m01s03i296[lbproc=128] + m01s03i298[lbproc=128] - m01s03i539[lbproc=128],m01s03i296[lbproc=128] + m01s03i298[lbproc=128] - m01s03i539[lbproc=128],m01s03i296[lbproc=128] + m01s03i298[lbproc=128] - m01s03i539[lbproc=128],,kg m-2 s-1
Variable landIce.snw.tavg-u-hxy-lnd.mon.glb (LImon.snw),1261,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1261,mon landIce CMIP6 UKESM1 HadGEM3-GC31 BCV approved,snw_tavg-u-hxy-lnd,surface_snow_amount,"""comment"" was ""The mass of surface snow on the land portion of the grid cell divided by the land area in the grid cell; reported as missing where the land fraction is 0; excludes snow on vegetation canopy or on sea ice.""; ; ""modeling_realm"" was ""landIce land"";",area: areacella,area: mean where land time: mean,Computed as the mass of surface snow on the land portion of the grid cell divided by the land area in the grid cell; reported as missing where the land fraction is 0; excluded is snow on vegetation canopy or on sea ice.,longitude latitude time,mon,Surface Snow Amount,landIce land,,,glb,kg m-2,CMIP6 CMOR variable,"land_class_mean(m01s08i236[lbproc=128], m01s03i317[lbproc=128], land_class='all')","land_class_mean(m01s08i236[lbproc=128], m01s03i317[lbproc=128], land_class='all')","land_class_mean(m01s08i236[lbproc=128], m01s03i317[lbproc=128], land_class='all')","land_class_mean(m01s08i236[lbproc=128], m01s03i317[lbproc=128], land_class='all')",,kg m-2
Variable land.slthick.ti-sl-hxy-lnd.fx.glb (Efx.slthick),832,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/832,fx land CMIP6 BCV approved,slthick_ti-sl-hxy-lnd,cell_thickness,"""comment"" was ""'Thickness' means the vertical extent of a layer. 'Cell' refers to a model grid cell."";",area: areacella,area: mean where land,Thickness of Soil Layers,longitude latitude sdepth,fx,Thickness of Soil Layers,land,,,GLB,m,CMIP6 CMOR variable,"calc_slthick(m01s00i009, m01s00i216, ice_class='ice')","calc_slthick(m01s00i009, m01s00i216, ice_class='ice')","calc_slthick(m01s00i009, m01s00i216, ice_class='iceElev')","calc_slthick(m01s00i009, m01s00i216, ice_class='iceElev')",,m
Variable atmos.pr.tavg-u-hxy-u.1hr.glb (E1hr.pr),660,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/660,1hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,pr_tavg-u-hxy-u,precipitation_flux,"""comment"" was ""includes both liquid and solid phases"";",area: areacella,area: time: mean,Total precipitation flux,longitude latitude time,1hr,Precipitation,atmos,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s05i216[lbproc=128],m01s05i216[lbproc=128],m01s05i216[lbproc=128],m01s05i216[lbproc=128],,kg m-2 s-1
Variable atmos.ps.tavg-u-hxy-u.day.glb (CFday.ps),497,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/497,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ps_tavg-u-hxy-u,surface_air_pressure,,area: areacella,area: time: mean,"surface pressure (not mean sea-level pressure), 2-D field to calculate the 3-D pressure field from hybrid coordinates",longitude latitude time,day,Surface Air Pressure,atmos,,,glb,Pa,CMIP6 CMOR variable,m01s00i409[lbproc=128],m01s00i409[lbproc=128],m01s00i409[lbproc=128],m01s00i409[lbproc=128],,Pa
Variable atmos.va.tpt-p3-hxy-air.6hr.glb (6hrPlevPt.va),189,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/189,6hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,va_tpt-p3-hxy-air,northward_wind,"""frequency"" was ""6hrPt""; ; ""cell_methods"" was ""area: mean time: point"";",area: areacella,area: mean where air time: point,Meridional wind (positive in a northward direction).,longitude latitude plev3 time1,6hr,Northward Wind,atmos,,"on the following pressure levels: 850, 500, 250 hPa. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",glb,m s-1,CMIP6 CMOR variable,"m01s30i202[blev=PLEV3, lbproc=0] / m01s30i301[blev=PLEV3, lbproc=0]","m01s30i202[blev=PLEV3, lbproc=0] / m01s30i301[blev=PLEV3, lbproc=0]","m01s30i202[blev=PLEV3, lbproc=0] / m01s30i301[blev=PLEV3, lbproc=0]","m01s30i202[blev=PLEV3, lbproc=0] / m01s30i301[blev=PLEV3, lbproc=0]",,m s-1
Variable atmos.ua.tpt-p3-hxy-air.6hr.glb (6hrPlevPt.ua),184,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/184,6hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ua_tpt-p3-hxy-air,eastward_wind,"""frequency"" was ""6hrPt""; ; ""cell_methods"" was ""area: mean time: point"";",area: areacella,area: mean where air time: point,Zonal wind (positive in a eastward direction).,longitude latitude plev3 time1,6hr,Eastward Wind,atmos,,"On the following pressure levels: 850, 500, 250 hPa. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",glb,m s-1,CMIP6 CMOR variable,"m01s30i201[blev=PLEV3, lbproc=0] / m01s30i301[blev=PLEV3, lbproc=0]","m01s30i201[blev=PLEV3, lbproc=0] / m01s30i301[blev=PLEV3, lbproc=0]","m01s30i201[blev=PLEV3, lbproc=0] / m01s30i301[blev=PLEV3, lbproc=0]","m01s30i201[blev=PLEV3, lbproc=0] / m01s30i301[blev=PLEV3, lbproc=0]",,m s-1
Variable atmos.ta.tpt-p3-hxy-air.6hr.glb (6hrPlevPt.ta),180,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/180,6hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ta_tpt-p3-hxy-air,air_temperature,"""frequency"" was ""6hrPt""; ; ""cell_methods"" was ""area: mean time: point"";",area: areacella,area: mean where air time: point,Air Temperature,longitude latitude plev3 time1,6hr,Air Temperature,atmos,,"On the following pressure levels: 850, 500, 250 hPa; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",glb,K,CMIP6 CMOR variable,"m01s30i294[blev=PLEV3, lbproc=0] / m01s30i304[blev=PLEV3, lbproc=0]","m01s30i294[blev=PLEV3, lbproc=0] / m01s30i304[blev=PLEV3, lbproc=0]","m01s30i294[blev=PLEV3, lbproc=0] / m01s30i304[blev=PLEV3, lbproc=0]","m01s30i294[blev=PLEV3, lbproc=0] / m01s30i304[blev=PLEV3, lbproc=0]",,K
Variable atmos.hurs.tavg-h2m-hxy-u.6hr.glb (6hrPlev.hurs),153,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/153,6hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,hurs_tavg-h2m-hxy-u,relative_humidity,,area: areacella,area: time: mean,"The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",longitude latitude time height2m,6hr,Near-Surface Relative Humidity,atmos,,,glb,%,CMIP6 CMOR variable,m01s03i245[lbproc=128],m01s03i245[lbproc=128],m01s03i245[lbproc=128],m01s03i245[lbproc=128],,%
Variable atmos.vas.tpt-h10m-hxy-u.3hr.glb (3hrPt.vas),123,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/123,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,vas_tpt-h10m-hxy-u,northward_wind,"""comment"" was ""Northward component of the near surface wind""; ; ""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,This is sampled synoptically.,longitude latitude time1 height10m,3hr,Northward Near-Surface Wind,atmos,,"CHANGE SINCE CMIP6: compound name,",glb,m s-1,CMIP6 CMOR variable,m01s03i210[lbproc=0],m01s03i210[lbproc=0],m01s03i210[lbproc=0],m01s03i210[lbproc=0],,m s-1
Variable atmos.uas.tpt-h10m-hxy-u.3hr.glb (3hrPt.uas),122,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/122,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,uas_tpt-h10m-hxy-u,eastward_wind,"""frequency"" was ""3hrPt""; ; ""comment"" was ""Eastward component of the near-surface (usually, 10 meters) wind"";",area: areacella,area: mean time: point,This is sampled synoptically.,longitude latitude time1 height10m,3hr,Eastward Near-Surface Wind,atmos,,"CHANGE SINCE CMIP6: compound name,",glb,m s-1,CMIP6 CMOR variable,m01s03i209[lbproc=0],m01s03i209[lbproc=0],m01s03i209[lbproc=0],m01s03i209[lbproc=0],,m s-1
Variable atmos.tas.tpt-h2m-hxy-u.3hr.glb (3hr.tas),108,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/108,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tpt-h2m-hxy-u,air_temperature,"""frequency"" was ""3hrPt""; ; ""comment"" was ""near-surface (usually, 2 meter) air temperature"";",area: areacella,area: mean time: point,This is sampled synoptically.,longitude latitude time1 height2m,3hr,Near-Surface Air Temperature,atmos,,normally report this at 2 meters above the surface,glb,K,CMIP6 CMOR variable,m01s03i236[lbproc=0],m01s03i236[lbproc=0],m01s03i236[lbproc=0],m01s03i236[lbproc=0],,K
Variable atmos.pr.tavg-u-hxy-u.3hr.glb (3hr.pr),97,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/97,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,pr_tavg-u-hxy-u,precipitation_flux,"""comment"" was ""includes both liquid and solid phases"";",area: areacella,area: time: mean,at surface; includes both liquid and solid phases. This is the 3-hour mean precipitation flux.,longitude latitude time,3hr,Precipitation,atmos,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s05i216[lbproc=128],m01s05i216[lbproc=128],m01s05i216[lbproc=128],m01s05i216[lbproc=128],,kg m-2 s-1
Variable atmos.huss.tpt-h2m-hxy-u.3hr.glb (3hr.huss),91,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/91,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,huss_tpt-h2m-hxy-u,specific_humidity,"""comment"" was ""Near-surface (usually, 2 meter) specific humidity.""; ; ""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,This is sampled synoptically.,longitude latitude time1 height2m,3hr,Near-Surface Specific Humidity,atmos,,normally report this at 2 meters above the surface,glb,1,CMIP6 CMOR variable,m01s03i237[lbproc=0],m01s03i237[lbproc=0],m01s03i237[lbproc=0],m01s03i237[lbproc=0],,1
Variable atmos.zg.tavg-p19-hxy-air.mon.glb (Amon.zg),78,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/78,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,zg_tavg-p19-hxy-air,geopotential_height,,area: areacella,area: time: mean where air,"Geopotential is the sum of the specific gravitational potential energy relative to the geoid and the specific centripetal potential energy. Geopotential height is the geopotential divided by the standard acceleration due to gravity. It is numerically similar to the altitude (or geometric height) and not to the quantity with standard name height, which is relative to the surface.",longitude latitude plev19 time,mon,Geopotential Height,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,m,CMIP6 CMOR variable,"m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,m
Variable atmos.wap.tavg-p19-hxy-air.mon.glb (Amon.wap),77,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/77,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,wap_tavg-p19-hxy-air,lagrangian_tendency_of_air_pressure,"""comment"" was ""Omega (vertical velocity in pressure coordinates, positive downwards)"";",area: areacella,area: time: mean where air,"commonly referred to as ""omega"", this represents the vertical component of velocity in pressure coordinates (positive down)",longitude latitude plev19 time,mon,Omega (=dp/dt),atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,Pa s-1,CMIP6 CMOR variable,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,Pa s-1
Variable atmos.vas.tavg-h10m-hxy-u.mon.glb (Amon.vas),76,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/76,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,vas_tavg-h10m-hxy-u,northward_wind,,area: areacella,area: time: mean,Northward component of the near surface wind,longitude latitude time height10m,mon,Northward Near-Surface Wind,atmos,,"normally, the the wind component should be reported at the 10 meter height",glb,m s-1,CMIP6 CMOR variable,m01s03i210[lbproc=128],m01s03i210[lbproc=128],m01s03i210[lbproc=128],m01s03i210[lbproc=128],,m s-1
Variable atmos.va.tavg-p19-hxy-air.mon.glb (Amon.va),75,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/75,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,va_tavg-p19-hxy-air,northward_wind,,area: areacella,area: time: mean where air,Meridional wind (positive in a northward direction).,longitude latitude plev19 time,mon,Northward Wind,atmos,,,glb,m s-1,CMIP6 CMOR variable,"m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]",,m s-1
Variable atmos.uas.tavg-h10m-hxy-u.mon.glb (Amon.uas),74,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/74,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,uas_tavg-h10m-hxy-u,eastward_wind,,area: areacella,area: time: mean,"Eastward component of the near-surface (usually, 10 meters) wind",longitude latitude time height10m,mon,Eastward Near-Surface Wind,atmos,,"normally, the the wind component should be reported at the 10 meter height",glb,m s-1,CMIP6 CMOR variable,m01s03i209[lbproc=128],m01s03i209[lbproc=128],m01s03i209[lbproc=128],m01s03i209[lbproc=128],,m s-1
Variable atmos.ua.tavg-p19-hxy-air.mon.glb (Amon.ua),73,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/73,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ua_tavg-p19-hxy-air,eastward_wind,,area: areacella,area: time: mean where air,Zonal wind (positive in a eastward direction).,longitude latitude plev19 time,mon,Eastward Wind,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,m s-1,CMIP6 CMOR variable,"m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]",,m s-1
Variable atmos.ts.tavg-u-hxy-u.mon.glb (Amon.ts),72,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/72,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ts_tavg-u-hxy-u,surface_temperature,"""comment"" was ""Temperature of the lower boundary of the atmosphere"";",area: areacella,area: time: mean,Surface temperature (skin for open ocean),longitude latitude time,mon,Surface Temperature,atmos,,,glb,K,CMIP6 CMOR variable,m01s00i024[lbproc=128],m01s00i024[lbproc=128],m01s00i024[lbproc=128],m01s00i024[lbproc=128],,K
